wiki_language_code,target_word,translation_id,word_id,translation
zu,miracle,t1,w1,isimangaliso
he,miracle,t1,w1,נֵס
hr,miracle,t1,w1,čudo
ro,miracle,t1,w1,miracol
el,miracle,t1,w1,θαύμα
th,miracle,t1,w1,ปาฏิหาริย์
vi,miracle,t1,w1,phép
ga,miracle,t1,w1,miracle
hu,miracle,t1,w1,csoda
hi,miracle,t1,w1,चमत्कार
ps,miracle,t1,w1,معجزه
ar,missile,t1,w1,صاروخ
fa,missile,t1,w1,موشک
de,missile,t1,w1,rakete
en,missile,t1,w1,missile
nl,missile,t1,w1,raket
pt,missile,t1,w1,míssil
zh,missile,t1,w1,导弹
es,missile,t1,w1,misil
da,missile,t1,w1,missil
fi,missile,t1,w1,ohjus
fr,missile,t1,w1,missile
id,missile,t1,w1,misil
it,missile,t1,w1,missile
ja,missile,t1,w1,ミサイル
ko,missile,t1,w1,미사일
ms,missile,t1,w1,peluru
no,missile,t1,w1,rakett
tl,missile,t1,w1,misayl
pl,missile,t1,w1,pocisk
ru,missile,t1,w1,ракета
sv,missile,t1,w1,missil
tr,missile,t1,w1,füze
zu,missile,t1,w1,missile
he,missile,t1,w1,טִיל
hr,missile,t1,w1,raketa
ro,missile,t1,w1,rachetă
el,missile,t1,w1,βλήμα
th,missile,t1,w1,ขีปนาวุธ
vi,missile,t1,w1,tên
ga,missile,t1,w1,diúracán
hu,missile,t1,w1,rakéta
hi,missile,t1,w1,मिसाइल
ps,missile,t1,w1,توغندی
ar,mosquito,t1,w1,بعوض
fa,mosquito,t1,w1,پشه
de,mosquito,t1,w1,moskito
en,mosquito,t1,w1,mosquito
nl,mosquito,t1,w1,mug
pt,mosquito,t1,w1,mosquito
zh,mosquito,t1,w1,蚊子
es,mosquito,t1,w1,mosquito
da,mosquito,t1,w1,myg
fi,mosquito,t1,w1,hyttynen
fr,mosquito,t1,w1,moustique
id,mosquito,t1,w1,nyamuk
it,mosquito,t1,w1,zanzara
ja,mosquito,t1,w1,蚊
ko,mosquito,t1,w1,모기
ms,mosquito,t1,w1,nyamuk
no,mosquito,t1,w1,mygg
tl,mosquito,t1,w1,lamok
pl,mosquito,t1,w1,komar
ru,mosquito,t1,w1,комар
sv,mosquito,t1,w1,mygga
tr,mosquito,t1,w1,sivrisinek
zu,mosquito,t1,w1,umiyane
he,mosquito,t1,w1,יַתוּשׁ
hr,mosquito,t1,w1,komarac
ro,mosquito,t1,w1,ţânţar
el,mosquito,t1,w1,κουνούπι
th,mosquito,t1,w1,ยุง
vi,mosquito,t1,w1,muỗi
ga,mosquito,t1,w1,mosquito
hu,mosquito,t1,w1,szúnyog
hi,mosquito,t1,w1,मच्छर
ps,mosquito,t1,w1,مچکو
ar,moth,t1,w1,حشرة
fa,moth,t1,w1,پروانه
de,moth,t1,w1,motte
en,moth,t1,w1,moth
nl,moth,t1,w1,mot
pt,moth,t1,w1,traça
zh,moth,t1,w1,蛾
es,moth,t1,w1,polilla
da,moth,t1,w1,møl
fi,moth,t1,w1,koi
fr,moth,t1,w1,papillon
id,moth,t1,w1,ngengat
it,moth,t1,w1,falena
ja,moth,t1,w1,蛾
ko,moth,t1,w1,나방
ms,moth,t1,w1,rama-rama
no,moth,t1,w1,møll
tl,moth,t1,w1,gamugamo
pl,moth,t1,w1,ćma
ru,moth,t1,w1,мотылек
sv,moth,t1,w1,fjäril
tr,moth,t1,w1,güve
zu,moth,t1,w1,inundu
he,moth,t1,w1,עָשׁ
hr,moth,t1,w1,moljac
ro,moth,t1,w1,molie
el,moth,t1,w1,σκώρος
th,moth,t1,w1,มอด
vi,moth,t1,w1,bướm
ga,moth,t1,w1,moth
hu,moth,t1,w1,éjjeli
hi,moth,t1,w1,कीट
ps,moth,t1,w1,مڼه
ar,murder,t1,w1,قتل
fa,murder,t1,w1,آدم
de,murder,t1,w1,mord
en,murder,t1,w1,murder
nl,murder,t1,w1,moord
pt,murder,t1,w1,assassinato
zh,murder,t1,w1,谋杀
es,murder,t1,w1,asesinato
da,murder,t1,w1,mord
fi,murder,t1,w1,murhata
fr,murder,t1,w1,meurtre
id,murder,t1,w1,pembunuhan
it,murder,t1,w1,omicidio
ja,murder,t1,w1,殺人
ko,murder,t1,w1,살인
ms,murder,t1,w1,pembunuhan
no,murder,t1,w1,mord
tl,murder,t1,w1,pagpatay
pl,murder,t1,w1,morderstwo
ru,murder,t1,w1,убийство
sv,murder,t1,w1,mörda
tr,murder,t1,w1,cinayet
zu,murder,t1,w1,ukubulala
he,murder,t1,w1,רֶצַח
hr,murder,t1,w1,ubiti
ro,murder,t1,w1,crimă
el,murder,t1,w1,δολοφονία
th,murder,t1,w1,ฆาตกรรม
vi,murder,t1,w1,giết
ga,murder,t1,w1,dúnmharú
hu,murder,t1,w1,gyilkosság
hi,murder,t1,w1,हत्या
ps,murder,t1,w1,وژنه
ar,oboe,t1,w1,مزمار
fa,oboe,t1,w1,اوبو
de,oboe,t1,w1,oboe
en,oboe,t1,w1,oboe
nl,oboe,t1,w1,hobo
pt,oboe,t1,w1,oboé
zh,oboe,t1,w1,双簧管
es,oboe,t1,w1,oboe
da,oboe,t1,w1,obo
fi,oboe,t1,w1,oboe
fr,oboe,t1,w1,hautbois
id,oboe,t1,w1,obo
it,oboe,t1,w1,oboe
ja,oboe,t1,w1,オーボエ
ko,oboe,t1,w1,오보에
ms,oboe,t1,w1,oboe
no,oboe,t1,w1,obo
tl,oboe,t1,w1,oboe
pl,oboe,t1,w1,obój
ru,oboe,t1,w1,гобой
sv,oboe,t1,w1,oboe
tr,oboe,t1,w1,obua
zu,oboe,t1,w1,oboe
he,oboe,t1,w1,אַבּוּב
hr,oboe,t1,w1,oboja
ro,oboe,t1,w1,oboi
el,oboe,t1,w1,όμποε
th,oboe,t1,w1,ปี่โอโบ
vi,oboe,t1,w1,oboe
ga,oboe,t1,w1,oboe
hu,oboe,t1,w1,oboa
hi,oboe,t1,w1,ओबाउ
ps,oboe,t1,w1,اوبو
ar,orchid,t1,w1,خصي
fa,orchid,t1,w1,ارکیده
de,orchid,t1,w1,orchidee
en,orchid,t1,w1,orchid
nl,orchid,t1,w1,orchidee
pt,orchid,t1,w1,orquídea
zh,orchid,t1,w1,兰花
es,orchid,t1,w1,orquídea
da,orchid,t1,w1,orkidé
fi,orchid,t1,w1,orkidea
fr,orchid,t1,w1,orchidée
id,orchid,t1,w1,anggrek
it,orchid,t1,w1,orchidea
ja,orchid,t1,w1,蘭
ko,orchid,t1,w1,난초
ms,orchid,t1,w1,orkid
no,orchid,t1,w1,orkide
tl,orchid,t1,w1,orkidyas
pl,orchid,t1,w1,orchidea
ru,orchid,t1,w1,орхидея
sv,orchid,t1,w1,orkide
tr,orchid,t1,w1,orkide
zu,orchid,t1,w1,i-orchid
he,orchid,t1,w1,סַחְלָב
hr,orchid,t1,w1,orhideja
ro,orchid,t1,w1,orhidee
el,orchid,t1,w1,ορχιδέα
th,orchid,t1,w1,กล้วยไม้
vi,orchid,t1,w1,phong
ga,orchid,t1,w1,magairlín
hu,orchid,t1,w1,orchidea
hi,orchid,t1,w1,आर्किड
ps,orchid,t1,w1,باغی
ar,pansy,t1,w1,لوطي
fa,pansy,t1,w1,تختخواب
de,pansy,t1,w1,stiefmütterchen
en,pansy,t1,w1,pansy
nl,pansy,t1,w1,viooltje
pt,pansy,t1,w1,pansy
zh,pansy,t1,w1,三色堇
es,pansy,t1,w1,pensamiento
da,pansy,t1,w1,stedmoderblomst
fi,pansy,t1,w1,orvokki
fr,pansy,t1,w1,pensée
id,pansy,t1,w1,banci
it,pansy,t1,w1,viola
ja,pansy,t1,w1,パンジー
ko,pansy,t1,w1,팬지
ms,pansy,t1,w1,pansy
no,pansy,t1,w1,stemorsblomst
tl,pansy,t1,w1,pansy
pl,pansy,t1,w1,bratek
ru,pansy,t1,w1,анютины
sv,pansy,t1,w1,fikus
tr,pansy,t1,w1,hercai
zu,pansy,t1,w1,i-pansy
he,pansy,t1,w1,אַמְנוֹן
hr,pansy,t1,w1,maćuhica
ro,pansy,t1,w1,trei
el,pansy,t1,w1,πανσές
th,pansy,t1,w1,กะเทย
vi,pansy,t1,w1,pansy
ga,pansy,t1,w1,pansy
hu,pansy,t1,w1,árvácska
hi,pansy,t1,w1,स्रीवत
ps,pansy,t1,w1,پنډی
ar,paradise,t1,w1,الجنة
fa,paradise,t1,w1,بهشت
de,paradise,t1,w1,paradies
en,paradise,t1,w1,paradise
nl,paradise,t1,w1,paradijs
pt,paradise,t1,w1,paraíso
zh,paradise,t1,w1,天堂
es,paradise,t1,w1,paraíso
da,paradise,t1,w1,paradis
fi,paradise,t1,w1,paratiisi
fr,paradise,t1,w1,paradis
id,paradise,t1,w1,firdaus
it,paradise,t1,w1,paradiso
ja,paradise,t1,w1,パラダイス
ko,paradise,t1,w1,파라다이스
ms,paradise,t1,w1,syurga
no,paradise,t1,w1,paradis
tl,paradise,t1,w1,paraiso
pl,paradise,t1,w1,raj
ru,paradise,t1,w1,рай
sv,paradise,t1,w1,paradis
tr,paradise,t1,w1,cennet
zu,paradise,t1,w1,ipharadesi
he,paradise,t1,w1,גַן
hr,paradise,t1,w1,raj
ro,paradise,t1,w1,paradis
el,paradise,t1,w1,παράδεισος
th,paradise,t1,w1,สวรรค์
vi,paradise,t1,w1,thiên
ga,paradise,t1,w1,paradise
hu,paradise,t1,w1,paradicsom
hi,paradise,t1,w1,स्वर्ग
ps,paradise,t1,w1,جنت
ar,peace,t1,w1,سلام
fa,peace,t1,w1,صلح
de,peace,t1,w1,frieden
en,peace,t1,w1,peace
nl,peace,t1,w1,vrede
pt,peace,t1,w1,paz
zh,peace,t1,w1,和平
es,peace,t1,w1,paz
da,peace,t1,w1,fred
fi,peace,t1,w1,rauha
fr,peace,t1,w1,paix
id,peace,t1,w1,perdamaian
it,peace,t1,w1,pace
ja,peace,t1,w1,平和
ko,peace,t1,w1,평화
ms,peace,t1,w1,keamanan
no,peace,t1,w1,fred
tl,peace,t1,w1,kapayapaan
pl,peace,t1,w1,pokój
ru,peace,t1,w1,мир
sv,peace,t1,w1,fred
tr,peace,t1,w1,barış
zu,peace,t1,w1,ukuthula
he,peace,t1,w1,שָׁלוֹם
hr,peace,t1,w1,mir
ro,peace,t1,w1,pace
el,peace,t1,w1,ειρήνη
th,peace,t1,w1,ความสงบ
vi,peace,t1,w1,hòa
ga,peace,t1,w1,síocháin
hu,peace,t1,w1,béke
hi,peace,t1,w1,शांति
ps,peace,t1,w1,سوله
ar,peony,t1,w1,الفاوانيا
fa,peony,t1,w1,بابونه
de,peony,t1,w1,pfingstrose
en,peony,t1,w1,peony
nl,peony,t1,w1,pioen
pt,peony,t1,w1,peônia
zh,peony,t1,w1,牡丹
es,peony,t1,w1,peonía
da,peony,t1,w1,pæon
fi,peony,t1,w1,pioni
fr,peony,t1,w1,pivoine
id,peony,t1,w1,peony
it,peony,t1,w1,peonia
ja,peony,t1,w1,牡丹
ko,peony,t1,w1,모란
ms,peony,t1,w1,peony
no,peony,t1,w1,peon
tl,peony,t1,w1,peoni
pl,peony,t1,w1,piwonia
ru,peony,t1,w1,пион
sv,peony,t1,w1,pion
tr,peony,t1,w1,şakayık
zu,peony,t1,w1,i-peony
he,peony,t1,w1,אַדְמוֹנִית
hr,peony,t1,w1,božur
ro,peony,t1,w1,bujor
el,peony,t1,w1,παιωνία
th,peony,t1,w1,ดอกพีโอะนิ
vi,peony,t1,w1,hoa
ga,peony,t1,w1,peony
hu,peony,t1,w1,pünkösdi
hi,peony,t1,w1,peony
ps,peony,t1,w1,پټه
ar,petunia,t1,w1,البطونية
fa,petunia,t1,w1,petunia
de,petunia,t1,w1,petunie
en,petunia,t1,w1,petunia
nl,petunia,t1,w1,petunia
pt,petunia,t1,w1,petúnia
zh,petunia,t1,w1,矮牵牛
es,petunia,t1,w1,petunia
da,petunia,t1,w1,petunia
fi,petunia,t1,w1,petunia
fr,petunia,t1,w1,pétunia
id,petunia,t1,w1,warna
it,petunia,t1,w1,petunia
ja,petunia,t1,w1,ペチュニア
ko,petunia,t1,w1,피튜니아
ms,petunia,t1,w1,petunia
no,petunia,t1,w1,petunia
tl,petunia,t1,w1,petunia
pl,petunia,t1,w1,petunia
ru,petunia,t1,w1,петуния
sv,petunia,t1,w1,petunia
tr,petunia,t1,w1,petunya
zu,petunia,t1,w1,petunia
he,petunia,t1,w1,פטוניה
hr,petunia,t1,w1,petunija
ro,petunia,t1,w1,petunie
el,petunia,t1,w1,πετούνια
th,petunia,t1,w1,ต้นเพทูเนีย
vi,petunia,t1,w1,petunia
ga,petunia,t1,w1,petunia
hu,petunia,t1,w1,petúnia
hi,petunia,t1,w1,गहरे
ps,petunia,t1,w1,پوتینیا
ar,piano,t1,w1,بيانو
fa,piano,t1,w1,پیانو
de,piano,t1,w1,klavier
en,piano,t1,w1,piano
nl,piano,t1,w1,piano
pt,piano,t1,w1,piano
zh,piano,t1,w1,钢琴
es,piano,t1,w1,piano
da,piano,t1,w1,klaver
fi,piano,t1,w1,piano
fr,piano,t1,w1,piano
id,piano,t1,w1,piano
it,piano,t1,w1,pianoforte
ja,piano,t1,w1,ピアノ
ko,piano,t1,w1,피아노
ms,piano,t1,w1,piano
no,piano,t1,w1,piano
tl,piano,t1,w1,piano
pl,piano,t1,w1,fortepian
ru,piano,t1,w1,пианино
sv,piano,t1,w1,piano
tr,piano,t1,w1,piyano
zu,piano,t1,w1,upiyano
he,piano,t1,w1,פְּסַנְתֵר
hr,piano,t1,w1,klavir
ro,piano,t1,w1,pian
el,piano,t1,w1,πιάνο
th,piano,t1,w1,เปียโน
vi,piano,t1,w1,đàn
ga,piano,t1,w1,pianó
hu,piano,t1,w1,zongora
hi,piano,t1,w1,पियानो
ps,piano,t1,w1,پیانو
ar,pistol,t1,w1,مسدس
fa,pistol,t1,w1,تپانچه
de,pistol,t1,w1,pistole
en,pistol,t1,w1,pistol
nl,pistol,t1,w1,pistool
pt,pistol,t1,w1,pistola
zh,pistol,t1,w1,手枪
es,pistol,t1,w1,pistola
da,pistol,t1,w1,pistol
fi,pistol,t1,w1,pistooli
fr,pistol,t1,w1,pistolet
id,pistol,t1,w1,pistol
it,pistol,t1,w1,pistola
ja,pistol,t1,w1,ピストル
ko,pistol,t1,w1,권총
ms,pistol,t1,w1,pistol
no,pistol,t1,w1,pistol
tl,pistol,t1,w1,pistol
pl,pistol,t1,w1,pistolet
ru,pistol,t1,w1,пистолет
sv,pistol,t1,w1,pistol
tr,pistol,t1,w1,tabanca
zu,pistol,t1,w1,isibhamu
he,pistol,t1,w1,אֶקְדָח
hr,pistol,t1,w1,pištolj
ro,pistol,t1,w1,pistol
el,pistol,t1,w1,πιστόλι
th,pistol,t1,w1,ปืนพก
vi,pistol,t1,w1,súng
ga,pistol,t1,w1,pistol
hu,pistol,t1,w1,pisztoly
hi,pistol,t1,w1,पिस्तौल
ps,pistol,t1,w1,پستول
ar,pleasure,t1,w1,بكل
fa,pleasure,t1,w1,لذت
de,pleasure,t1,w1,vergnügen
en,pleasure,t1,w1,pleasure
nl,pleasure,t1,w1,genoegen
pt,pleasure,t1,w1,prazer
zh,pleasure,t1,w1,乐趣
es,pleasure,t1,w1,placer
da,pleasure,t1,w1,fornøjelse
fi,pleasure,t1,w1,ilo
fr,pleasure,t1,w1,plaisir
id,pleasure,t1,w1,kesenangan
it,pleasure,t1,w1,piacere
ja,pleasure,t1,w1,喜び
ko,pleasure,t1,w1,낙
ms,pleasure,t1,w1,keseronokan
no,pleasure,t1,w1,glede
tl,pleasure,t1,w1,kasiyahan
pl,pleasure,t1,w1,przyjemność
ru,pleasure,t1,w1,удовольствие
sv,pleasure,t1,w1,nöje
tr,pleasure,t1,w1,zevk
zu,pleasure,t1,w1,injabulo
he,pleasure,t1,w1,הנאה
hr,pleasure,t1,w1,zadovoljstvo
ro,pleasure,t1,w1,plăcere
el,pleasure,t1,w1,ευχαρίστηση
th,pleasure,t1,w1,ความสุข
vi,pleasure,t1,w1,vui
ga,pleasure,t1,w1,pléisiúr
hu,pleasure,t1,w1,öröm
hi,pleasure,t1,w1,अभिराम
ps,pleasure,t1,w1,خوښۍ
ar,poison,t1,w1,سم
fa,poison,t1,w1,سم
de,poison,t1,w1,gift
en,poison,t1,w1,poison
nl,poison,t1,w1,vergiftigen
pt,poison,t1,w1,poção
zh,poison,t1,w1,毒
es,poison,t1,w1,veneno
da,poison,t1,w1,gift
fi,poison,t1,w1,myrkyttää
fr,poison,t1,w1,poison
id,poison,t1,w1,meracuni
it,poison,t1,w1,veleno
ja,poison,t1,w1,毒
ko,poison,t1,w1,독
ms,poison,t1,w1,racun
no,poison,t1,w1,gift
tl,poison,t1,w1,lason
pl,poison,t1,w1,zatruć
ru,poison,t1,w1,яд
sv,poison,t1,w1,förgifta
tr,poison,t1,w1,zehir
zu,poison,t1,w1,ubuthi
he,poison,t1,w1,רַעַל
hr,poison,t1,w1,otrov
ro,poison,t1,w1,otravă
el,poison,t1,w1,δηλητήριο
th,poison,t1,w1,ยาพิษ
vi,poison,t1,w1,chất
ga,poison,t1,w1,nimh
hu,poison,t1,w1,méreg
hi,poison,t1,w1,ज़हर
ps,poison,t1,w1,زهر
ar,pollute,t1,w1,تلوث
fa,pollute,t1,w1,آلودگی
de,pollute,t1,w1,verschmutzen
en,pollute,t1,w1,pollute
nl,pollute,t1,w1,verontreinigen
pt,pollute,t1,w1,poluir
zh,pollute,t1,w1,污染
es,pollute,t1,w1,contaminar
da,pollute,t1,w1,forurene
fi,pollute,t1,w1,saastuttaa
fr,pollute,t1,w1,polluer
id,pollute,t1,w1,mengotori
it,pollute,t1,w1,inquinare
ja,pollute,t1,w1,汚染する
ko,pollute,t1,w1,오염시키다
ms,pollute,t1,w1,mencemari
no,pollute,t1,w1,forurense
tl,pollute,t1,w1,dumi
pl,pollute,t1,w1,zanieczyszczać
ru,pollute,t1,w1,загрязнять
sv,pollute,t1,w1,förorena
tr,pollute,t1,w1,kirletmek
zu,pollute,t1,w1,ukungcola
he,pollute,t1,w1,לְזַהֵם
hr,pollute,t1,w1,zagaditi
ro,pollute,t1,w1,polua
el,pollute,t1,w1,ρυπαίνω
th,pollute,t1,w1,ก่อให้เกิดมลพิษ
vi,pollute,t1,w1,ô
ga,pollute,t1,w1,truaillithe
hu,pollute,t1,w1,szennyezik
hi,pollute,t1,w1,नापाक
ps,pollute,t1,w1,ککړتيا
ar,poppy,t1,w1,خشخاش
fa,poppy,t1,w1,خشخاش
de,poppy,t1,w1,mohn
en,poppy,t1,w1,poppy
nl,poppy,t1,w1,papaver
pt,poppy,t1,w1,papoula
zh,poppy,t1,w1,罂粟
es,poppy,t1,w1,amapola
da,poppy,t1,w1,valmue
fi,poppy,t1,w1,unikko
fr,poppy,t1,w1,coquelicot
id,poppy,t1,w1,poppy
it,poppy,t1,w1,papavero
ja,poppy,t1,w1,ポピー
ko,poppy,t1,w1,양귀비
ms,poppy,t1,w1,poppy
no,poppy,t1,w1,poppy
tl,poppy,t1,w1,poppy
pl,poppy,t1,w1,mak
ru,poppy,t1,w1,мак
sv,poppy,t1,w1,vallmo
tr,poppy,t1,w1,haşhaş
zu,poppy,t1,w1,i-poppy
he,poppy,t1,w1,פָּרָג
hr,poppy,t1,w1,mak
ro,poppy,t1,w1,mac
el,poppy,t1,w1,παπαρούνα
th,poppy,t1,w1,ต้นพอพพิ
vi,poppy,t1,w1,cây
ga,poppy,t1,w1,poipín
hu,poppy,t1,w1,mák
hi,poppy,t1,w1,पोस्ता
ps,poppy,t1,w1,کوکنار
ar,poverty,t1,w1,فقر
fa,poverty,t1,w1,فقر
de,poverty,t1,w1,armut
en,poverty,t1,w1,poverty
nl,poverty,t1,w1,armoede
pt,poverty,t1,w1,pobreza
zh,poverty,t1,w1,贫穷
es,poverty,t1,w1,pobreza
da,poverty,t1,w1,fattigdom
fi,poverty,t1,w1,köyhyys
fr,poverty,t1,w1,la
id,poverty,t1,w1,kemiskinan
it,poverty,t1,w1,povertà
ja,poverty,t1,w1,貧困
ko,poverty,t1,w1,가난
ms,poverty,t1,w1,kemiskinan
no,poverty,t1,w1,fattigdom
tl,poverty,t1,w1,kahirapan
pl,poverty,t1,w1,ubóstwo
ru,poverty,t1,w1,бедность
sv,poverty,t1,w1,fattigdom
tr,poverty,t1,w1,yoksulluk
zu,poverty,t1,w1,ubumpofu
he,poverty,t1,w1,עוני
hr,poverty,t1,w1,siromaštvo
ro,poverty,t1,w1,sărăcie
el,poverty,t1,w1,φτώχεια
th,poverty,t1,w1,ความยากจน
vi,poverty,t1,w1,nghèo
ga,poverty,t1,w1,bochtaineacht
hu,poverty,t1,w1,szegénység
hi,poverty,t1,w1,दरिद्रता
ps,poverty,t1,w1,بې
ar,prison,t1,w1,السجن
fa,prison,t1,w1,زندان
de,prison,t1,w1,gefängnis
en,prison,t1,w1,prison
nl,prison,t1,w1,gevangenis
pt,prison,t1,w1,prisão
zh,prison,t1,w1,监狱
es,prison,t1,w1,prisión
da,prison,t1,w1,fængsel
fi,prison,t1,w1,vankila
fr,prison,t1,w1,prison
id,prison,t1,w1,penjara
it,prison,t1,w1,prigione
ja,prison,t1,w1,刑務所
ko,prison,t1,w1,감옥
ms,prison,t1,w1,penjara
no,prison,t1,w1,fengsel
tl,prison,t1,w1,bilangguan
pl,prison,t1,w1,więzienie
ru,prison,t1,w1,тюрьма
sv,prison,t1,w1,fängelse
tr,prison,t1,w1,hapis
zu,prison,t1,w1,ejele
he,prison,t1,w1,בית
hr,prison,t1,w1,zatvor
ro,prison,t1,w1,închisoare
el,prison,t1,w1,φυλακή
th,prison,t1,w1,คุก
vi,prison,t1,w1,nhà
ga,prison,t1,w1,príosún
hu,prison,t1,w1,börtön
hi,prison,t1,w1,जेल
ps,prison,t1,w1,زندان
ar,rainbow,t1,w1,قوس
fa,rainbow,t1,w1,رنگين
de,rainbow,t1,w1,regenbogen
en,rainbow,t1,w1,rainbow
nl,rainbow,t1,w1,regenboog
pt,rainbow,t1,w1,arco
zh,rainbow,t1,w1,彩虹
es,rainbow,t1,w1,arco
da,rainbow,t1,w1,regnbue
fi,rainbow,t1,w1,sateenkaari
fr,rainbow,t1,w1,arc
id,rainbow,t1,w1,pelangi
it,rainbow,t1,w1,arcobaleno
ja,rainbow,t1,w1,虹
ko,rainbow,t1,w1,무지개
ms,rainbow,t1,w1,pelangi
no,rainbow,t1,w1,regnbue
tl,rainbow,t1,w1,bahaghari
pl,rainbow,t1,w1,tęcza
ru,rainbow,t1,w1,радуга
sv,rainbow,t1,w1,regnbåge
tr,rainbow,t1,w1,gökkuşağı
zu,rainbow,t1,w1,u-rainbow
he,rainbow,t1,w1,קשת
hr,rainbow,t1,w1,duga
ro,rainbow,t1,w1,curcubeu
el,rainbow,t1,w1,ουρανιο
th,rainbow,t1,w1,รุ้ง
vi,rainbow,t1,w1,cầu
ga,rainbow,t1,w1,tuar
hu,rainbow,t1,w1,szivárvány
hi,rainbow,t1,w1,इंद्रधनुष
ps,rainbow,t1,w1,رینبوز
ar,rifle,t1,w1,بندقية
fa,rifle,t1,w1,تفنگ
de,rifle,t1,w1,gewehr
en,rifle,t1,w1,rifle
nl,rifle,t1,w1,geweer-
pt,rifle,t1,w1,rifle
zh,rifle,t1,w1,步枪
es,rifle,t1,w1,rifle
da,rifle,t1,w1,riffel
fi,rifle,t1,w1,kivääri
fr,rifle,t1,w1,fusil
id,rifle,t1,w1,senapan
it,rifle,t1,w1,fucile
ja,rifle,t1,w1,ライフル
ko,rifle,t1,w1,소총
ms,rifle,t1,w1,senapang
no,rifle,t1,w1,rifle
tl,rifle,t1,w1,rifle
pl,rifle,t1,w1,karabin
ru,rifle,t1,w1,винтовка
sv,rifle,t1,w1,gevär
tr,rifle,t1,w1,tüfek
zu,rifle,t1,w1,isibhamu
he,rifle,t1,w1,רובה
hr,rifle,t1,w1,puška
ro,rifle,t1,w1,puşcă
el,rifle,t1,w1,τουφέκι
th,rifle,t1,w1,ปืนยาว
vi,rifle,t1,w1,súng
ga,rifle,t1,w1,raidhfil
hu,rifle,t1,w1,puska
hi,rifle,t1,w1,राइफल
ps,rifle,t1,w1,ټوپک
ar,roach,t1,w1,صرصور
fa,roach,t1,w1,سرکه
de,roach,t1,w1,plötze
en,roach,t1,w1,roach
nl,roach,t1,w1,voorn
pt,roach,t1,w1,barata
zh,roach,t1,w1,蟑螂
es,roach,t1,w1,cucaracha
da,roach,t1,w1,skalle
fi,roach,t1,w1,särki
fr,roach,t1,w1,gardon
id,roach,t1,w1,kecoak
it,roach,t1,w1,scarafaggio
ja,roach,t1,w1,ローチ
ko,roach,t1,w1,바퀴벌레
ms,roach,t1,w1,roach
no,roach,t1,w1,mort
tl,roach,t1,w1,roach
pl,roach,t1,w1,płoć
ru,roach,t1,w1,плотва
sv,roach,t1,w1,mört
tr,roach,t1,w1,hamamböceği
zu,roach,t1,w1,roach
he,roach,t1,w1,מַקָק
hr,roach,t1,w1,pramen
ro,roach,t1,w1,babuşcă
el,roach,t1,w1,κατσαρίδα
th,roach,t1,w1,ปลาน้ำจีดจำพวกหนึ่ง
vi,roach,t1,w1,roach
ga,roach,t1,w1,roach
hu,roach,t1,w1,csótány
hi,roach,t1,w1,एक
ps,roach,t1,w1,ریچ
ar,rose,t1,w1,ارتفع
fa,rose,t1,w1,گل
de,rose,t1,w1,rose
en,rose,t1,w1,rose
nl,rose,t1,w1,roos
pt,rose,t1,w1,rosa
zh,rose,t1,w1,玫瑰
es,rose,t1,w1,rosa
da,rose,t1,w1,rose
fi,rose,t1,w1,ruusu-
fr,rose,t1,w1,rose
id,rose,t1,w1,mawar
it,rose,t1,w1,rosa
ja,rose,t1,w1,ローズ
ko,rose,t1,w1,장미
ms,rose,t1,w1,meningkat
no,rose,t1,w1,rose
tl,rose,t1,w1,rosas
pl,rose,t1,w1,róża
ru,rose,t1,w1,роза
sv,rose,t1,w1,reste
tr,rose,t1,w1,gül
zu,rose,t1,w1,wavuka
he,rose,t1,w1,ורד
hr,rose,t1,w1,ruža
ro,rose,t1,w1,trandafir
el,rose,t1,w1,τριαντάφυλλο
th,rose,t1,w1,ดอกกุหลาบ
vi,rose,t1,w1,hoa
ga,rose,t1,w1,rós
hu,rose,t1,w1,rózsa
hi,rose,t1,w1,गुलाब
ps,rose,t1,w1,ګلاب
ar,rotten,t1,w1,فاسد
fa,rotten,t1,w1,فاسد
de,rotten,t1,w1,faul
en,rotten,t1,w1,rotten
nl,rotten,t1,w1,verrot
pt,rotten,t1,w1,podre
zh,rotten,t1,w1,烂
es,rotten,t1,w1,podrido
da,rotten,t1,w1,rådne
fi,rotten,t1,w1,mätä
fr,rotten,t1,w1,pourri
id,rotten,t1,w1,busuk
it,rotten,t1,w1,marcio
ja,rotten,t1,w1,腐った
ko,rotten,t1,w1,썩은
ms,rotten,t1,w1,busuk
no,rotten,t1,w1,råtten
tl,rotten,t1,w1,bulok
pl,rotten,t1,w1,zgniły
ru,rotten,t1,w1,гнилой
sv,rotten,t1,w1,rutten
tr,rotten,t1,w1,çürük
zu,rotten,t1,w1,ebolile
he,rotten,t1,w1,רָקוּב
hr,rotten,t1,w1,pokvaren
ro,rotten,t1,w1,putred
el,rotten,t1,w1,σάπιος
th,rotten,t1,w1,เน่าเสีย
vi,rotten,t1,w1,thối
ga,rotten,t1,w1,rotten
hu,rotten,t1,w1,rothadt
hi,rotten,t1,w1,साडी
ps,rotten,t1,w1,لرې
ar,saxophone,t1,w1,ساكسفون
fa,saxophone,t1,w1,ساکسیفون
de,saxophone,t1,w1,saxophon
en,saxophone,t1,w1,saxophone
nl,saxophone,t1,w1,saxofoon
pt,saxophone,t1,w1,saxofone
zh,saxophone,t1,w1,萨克管
es,saxophone,t1,w1,saxofón
